geometry,name,id,latitude,longitude,category,vi
"POLYGON ((-3.7119414 40.3656148, -3.7119334 40.3648709, -3.7109937 40.3648517, -3.7109938 40.3649265, -3.7109946 40.3656005, -3.7119414 40.3656148))",Parque de Educación Vial-Distrito de Usera,park_1009,40.36523493631748,-3.711465250940242,park,0.0
"POLYGON ((-3.7579544 40.3975337, -3.7572398 40.3973071, -3.7572201 40.3972931, -3.7572118 40.3972737, -3.7572128 40.3972539, -3.7578455 40.396213, -3.7581499 40.3944983, -3.7584424 40.3925487, -3.7604144 40.3928119, -3.7597771 40.3936729, -3.7595994 40.3939937, -3.7594842 40.3940263, -3.7593901 40.3950451, -3.7593632 40.3959024, -3.7592327 40.396356, -3.7591301 40.3966328, -3.7588014 40.3969653, -3.7585878 40.3971836, -3.7579544 40.3975337))",Parque Aluche,park_1010,40.39494413163114,-3.7587353728889963,park,0.0
"POLYGON ((-3.7538538 40.360598, -3.7539098 40.3601856, -3.7536319 40.3601107, -3.7514728 40.3606515, -3.7504552 40.360772, -3.7490953 40.3610515, -3.748282 40.3614914, -3.7473439 40.3618492, -3.7457914 40.3622596, -3.7451401 40.3624037, -3.7444795 40.3625091, -3.7444007 40.3625225, -3.743935 40.3633978, -3.7445694 40.3632706, -3.7445764 40.3632433, -3.7447106 40.3627181, -3.7458337 40.362477, -3.7462592 40.3623796, -3.7468897 40.3621483, -3.7475223 40.3620215, -3.7476718 40.3618471, -3.7494205 40.3613715, -3.751849 40.3609838, -3.7534552 40.3605906, -3.7538538 40.360598))",Parque Manolito Gafotas,park_1021,40.36138732002414,-3.749392083905887,park,0.0
"POLYGON ((-3.6289863 40.4797796, -3.6268661 40.4795365, -3.6267687 40.4795077, -3.6266856 40.4794628, -3.6266159 40.4794128, -3.6267661 40.4793189, -3.6265394 40.479324, -3.6262791 40.479301, -3.6262488 40.4803656, -3.6283735 40.4803969, -3.6285243 40.4804319, -3.6286637 40.4805196, -3.6287918 40.4807045, -3.6290178 40.4806971, -3.6292109 40.4807787, -3.6295612 40.4806138, -3.629159 40.4799528, -3.6291331 40.4798729, -3.6291291 40.4797821, -3.6289863 40.4797796))",Parque de Gregorio Peces-Barba,park_1030,40.48004893350699,-3.627769927222228,park,0.0
"POLYGON ((-3.6768694 40.4453961, -3.6769463 40.4456012, -3.677268 40.4456186, -3.677267 40.4456373, -3.677424 40.4456453, -3.6774475 40.4454254, -3.6768694 40.4453961))",Plaza de Joaquín Rodrigo,park_1040,40.445512576808014,-3.6771768555470996,park,0.0
"POLYGON ((-3.6680282 40.4847555, -3.6680344 40.4847362, -3.6693258 40.4848054, -3.6694961 40.484801, -3.6697162 40.484772, -3.6699569 40.4847161, -3.6704558 40.4846313, -3.6706202 40.4846135, -3.6707728 40.484609, -3.6709313 40.4846202, -3.6711485 40.4846603, -3.6713364 40.4847072, -3.6714831 40.4847452, -3.6716387 40.4848166, -3.6717708 40.4848858, -3.6719175 40.4849863, -3.6720408 40.4850912, -3.6721641 40.4852229, -3.6722786 40.4854404, -3.6723257 40.4855684, -3.672394 40.4858326, -3.6724081 40.4859776, -3.6724246 40.4866214, -3.6723636 40.4866187, -3.6723462 40.4859795, -3.6723469 40.4858264, -3.6723103 40.4856211, -3.6722365 40.4854483, -3.672153 40.4853119, -3.6719741 40.4853363, -3.6717895 40.4853552, -3.6716163 40.4853458, -3.6714898 40.4853308, -3.6713519 40.4852986, -3.6712767 40.4852748, -3.6710583 40.485191, -3.6708768 40.4850743, -3.6706299 40.4848412, -3.6704046 40.4847841, -3.6702222 40.4847841, -3.6697716 40.4848494, -3.6688865 40.4848208, -3.6680282 40.4847555))",Isla de Chamartín,park_1041,40.4850287191187,-3.67114550663076,park,0.0
"POLYGON ((-3.6747668 40.339086, -3.6748243 40.3391286, -3.6749232 40.339202, -3.6752412 40.3394377, -3.6752009 40.3394748, -3.6748758 40.3397426, -3.6747799 40.3397844, -3.6747079 40.3397745, -3.6747094 40.3396929, -3.674711 40.3396111, -3.6747276 40.3392257, -3.6747451 40.3391606, -3.6747668 40.339086))",Parque Salobral,park_1045,40.339454397095636,-3.674899737209162,park,0.0
"POLYGON ((-3.6470203 40.3951942, -3.6467496 40.3951433, -3.6462454 40.3946727, -3.6462524 40.3945375, -3.6468102 40.3945544, -3.6468864 40.3946199, -3.6469395 40.3946656, -3.6471973 40.3946952, -3.6470203 40.3951942))",Plaza de Pedro Marcos,park_1061,40.394819337391404,-3.646745615735993,park,0.0
"POLYGON ((-3.7120251 40.4258053, -3.7122637 40.4255589, -3.7121767 40.4254179, -3.7121611 40.4253926, -3.71198 40.4253449, -3.7117012 40.4256578, -3.7120251 40.4258053))",Plaza de Cristino Martos,park_1067,40.42557395121593,-3.7120010169547077,park,0.0
"POLYGON ((-3.6363123 40.4004591, -3.6361164 40.4007314, -3.6360146 40.4007631, -3.6359438 40.4007656, -3.6358794 40.400759, -3.6356218 40.4006785, -3.635643 40.4006468, -3.6358039 40.400406, -3.6356935 40.4003632, -3.6355982 40.4003263, -3.6354896 40.4002832, -3.6357622 40.3998794, -3.6357772 40.3998468, -3.6357825 40.3998245, -3.6357815 40.3998023, -3.6357788 40.3997826, -3.6357593 40.3997298, -3.6357414 40.3997095, -3.6357292 40.3996988, -3.6357085 40.3996831, -3.635655 40.3996624, -3.6355988 40.3996548, -3.6355605 40.3996541, -3.6355302 40.3996582, -3.6355047 40.399665, -3.6354849 40.3996717, -3.6354414 40.3996945, -3.6354098 40.3997262, -3.6353833 40.3997629, -3.6353217 40.3998554, -3.6343074 40.3994718, -3.6351687 40.3981519, -3.6362148 40.3985343, -3.6359848 40.3988754, -3.636752 40.3991688, -3.6372706 40.3983896, -3.6370337 40.3983078, -3.6371559 40.3981029, -3.6375864 40.3982377, -3.6376374 40.3982776, -3.6376722 40.3983256, -3.6376709 40.3983817, -3.6363123 40.4004591))",Jardines de la Constitución Española,park_1069,40.39929298026962,-3.635892853649872,park,0.0
"POLYGON ((-3.7351455 40.3897045, -3.7349949 40.3897415, -3.7349082 40.3897459, -3.7347395 40.3896777, -3.7347976 40.3895826, -3.7351455 40.3897045))",Jardín Párroco Antonio Varela,park_1073,40.389677000245904,-3.734911878093554,park,0.0
"POLYGON ((-3.7345031 40.3900813, -3.7347471 40.3902344, -3.7347709 40.3902402, -3.734789 40.3902359, -3.7347986 40.3902257, -3.7348996 40.3900704, -3.7349015 40.3900595, -3.7348958 40.3900486, -3.7348891 40.3900428, -3.7346318 40.389931, -3.7346165 40.3899295, -3.7346013 40.3899332, -3.7345927 40.3899412, -3.7344974 40.390053, -3.7344945 40.390066, -3.7345031 40.3900813))",Plaza de Almodóvar,park_1074,40.39007837797472,-3.7347009389017765,park,0.0
"POLYGON ((-3.6317544 40.4066797, -3.6319891 40.4063978, -3.6313145 40.4060659, -3.6310905 40.4063509, -3.6317544 40.4066797))",Jardines de Miss Mara,park_1077,40.406373393282685,-3.6315377012898726,park,0.0
"POLYGON ((-3.6185793 40.481809, -3.6183641 40.4817364, -3.6181296 40.4817209, -3.6179012 40.4817641, -3.6177035 40.4818614, -3.6175582 40.4820022, -3.6174808 40.4821713, -3.6174798 40.4823504, -3.6175553 40.4825199, -3.6176991 40.4826617, -3.6178956 40.4827603, -3.6181236 40.482805, -3.6183582 40.4827909, -3.6185742 40.4827197, -3.6187481 40.482599, -3.618861 40.4824419, -3.6189007 40.4822654, -3.6188629 40.4820887, -3.6187518 40.4819309, -3.6185793 40.481809))",Glorieta de Antonio Perpiñá,park_1100,40.482263111955305,-3.6181856290043513,park,0.0
"POLYGON ((-3.6087478 40.481871, -3.6085374 40.4818042, -3.60831 40.4817929, -3.60809 40.4818385, -3.6079014 40.4819359, -3.6077646 40.4820746, -3.6076944 40.4822396, -3.6076985 40.482413, -3.6077763 40.4825759, -3.6079196 40.4827108, -3.6081126 40.4828031, -3.6083346 40.4828426, -3.6085614 40.4828253, -3.6087685 40.4827528, -3.6089334 40.4826331, -3.6090383 40.4824791, -3.6090718 40.4823076, -3.6090303 40.4821371, -3.6089183 40.4819861, -3.6087478 40.481871))",Glorieta de Antoñete,park_1101,40.48231701454199,-3.6083794268064278,park,0.0
"POLYGON ((-3.6077986 40.4485254, -3.607975 40.4486714, -3.6080224 40.4486714, -3.6082072 40.4485411, -3.6082106 40.4485256, -3.6080733 40.4484147, -3.6080581 40.4483487, -3.6077986 40.4485254))",Plaza Céfiro,park_1102,40.4485265375375,-3.6080097185833577,park,0.0
"POLYGON ((-3.7175284 40.3912748, -3.7172272 40.3912146, -3.7174099 40.3906629, -3.7176848 40.3907795, -3.7175284 40.3912748))",Parque de Albert Camus,park_1103,40.39098323142891,-3.7174595276368567,park,0.0
"POLYGON ((-3.7045965 40.4388109, -3.7045953 40.4388461, -3.7045123 40.4388961, -3.7044555 40.4389309, -3.7043638 40.4389288, -3.7043623 40.4389941, -3.7043608 40.4390577, -3.7043574 40.4392055, -3.7043547 40.43932, -3.7045653 40.4393235, -3.7045618 40.4393998, -3.7049599 40.4394113, -3.7050498 40.4394135, -3.7055124 40.4394264, -3.7055724 40.4394279, -3.7055779 40.439334, -3.7056066 40.4388438, -3.7045965 40.4388109))",Jardines de Enrique Herreros,park_1105,40.439119316826215,-3.7050023512542505,park,0.0
"POLYGON ((-3.659684 40.4307451, -3.6596835 40.4306665, -3.659685 40.4305188, -3.6596851 40.4305089, -3.6596856 40.4304325, -3.659684 40.4303376, -3.6596865 40.4301175, -3.659685 40.4301099, -3.6596858 40.4299902, -3.6596684 40.4299894, -3.6596704 40.4297405, -3.6596362 40.4297404, -3.6596044 40.4297401, -3.659601 40.4299887, -3.6595748 40.4299897, -3.6595753 40.4297199, -3.659575 40.4296728, -3.6595754 40.429568, -3.659611 40.4295674, -3.6596696 40.4295673, -3.6596725 40.4293621, -3.659664 40.4292232, -3.6596663 40.4289843, -3.6596668 40.4289478, -3.6596682 40.4288185, -3.6596685 40.4288087, -3.6596635 40.4288084, -3.659668 40.4285786, -3.6596676 40.4285595, -3.6596596 40.4285417, -3.6596418 40.42853, -3.6596231 40.4285241, -3.6595893 40.4285189, -3.6595479 40.4285209, -3.6595537 40.4271163, -3.659566 40.4271082, -3.6595791 40.4270933, -3.6595853 40.4270807, -3.6595878 40.4270708, -3.6595883 40.4270572, -3.6595835 40.4270456, -3.659573 40.4270373, -3.659562 40.4270322, -3.6592895 40.4270475, -3.659277 40.4270181, -3.6593101 40.4270083, -3.659382 40.4269799, -3.6594179 40.4269607, -3.6594406 40.4269447, -3.6594693 40.4269219, -3.6594946 40.4268982, -3.6595196 40.4268683, -3.6595351 40.4268476, -3.6595509 40.4268195, -3.6595646 40.4267907, -3.6595763 40.4267511, -3.6595818 40.4267223, -3.659583 40.4266959, -3.6595835 40.4266582, -3.6595806 40.4266257, -3.6595814 40.4265677, -3.659532 40.4261967, -3.6594719 40.4258374, -3.6593837 40.42534, -3.6594863 40.4257054, -3.6595597 40.4259825, -3.6596991 40.4265444, -3.6597458 40.4267171, -3.65979 40.4269151, -3.6596663 40.4269246, -3.6596211 40.4269269, -3.659306 40.427015, -3.6593187 40.4270422, -3.6596301 40.4269816, -3.6596823 40.4269788, -3.6597992 40.4269734, -3.6598409 40.4272096, -3.6599174 40.4278634, -3.6599855 40.4284045, -3.6600344 40.428806, -3.660138 40.4295496, -3.660184 40.4298881, -3.6601601 40.4299036, -3.6601803 40.4300793, -3.6601823 40.4302333, -3.6601863 40.430286, -3.6602029 40.4303966, -3.6602477 40.4306152, -3.6602565 40.4306782, -3.6602731 40.4308134, -3.6602886 40.4310427, -3.6601705 40.4310519, -3.6601686 40.4311143, -3.6601055 40.431117, -3.6601026 40.4311639, -3.6600857 40.4311639, -3.6600864 40.4311466, -3.6600343 40.4311463, -3.6599588 40.4311458, -3.6599128 40.4311455, -3.6597437 40.4311422, -3.6597279 40.4311587, -3.6597279 40.431185, -3.6597134 40.4311891, -3.6596857 40.4311944, -3.6596316 40.4312085, -3.6595318 40.4308881, -3.6594976 40.4307861, -3.6595567 40.4307847, -3.6596256 40.4308064, -3.659684 40.4307451))",Parque de Antonio Pirala,park_1115,40.429133474904305,-3.659833619956956,park,0.0
"POLYGON ((-3.7004457 40.4264131, -3.7003503 40.4262849, -3.7003939 40.4262672, -3.7004253 40.4263097, -3.7004941 40.4262839, -3.700334 40.4260782, -3.7002582 40.4259827, -3.7003173 40.4259568, -3.7002588 40.4258801, -3.7001731 40.4259155, -3.7001552 40.425878, -3.7000908 40.4257781, -3.7000432 40.4258005, -3.6999621 40.4258374, -3.6996382 40.4259847, -3.6995998 40.4260022, -3.6995806 40.4260462, -3.6995995 40.4260863, -3.6996292 40.4261801, -3.6996414 40.4262119, -3.6996844 40.4263192, -3.6997454 40.4264764, -3.6997929 40.4264653, -3.6998534 40.4266224, -3.6998959 40.4266078, -3.699935 40.4265944, -3.7000296 40.4265607, -3.7000633 40.426484, -3.7001598 40.4264157, -3.7001975 40.426403, -3.7003012 40.42636, -3.700318 40.4263531, -3.7003468 40.4263411, -3.7003984 40.4264331, -3.7004457 40.4264131))",Jardines del Arquitecto Ribera,park_1118,40.42618533031436,-3.700000573075374,park,0.0
"POLYGON ((-3.6957113 40.3937014, -3.695478 40.3937364, -3.6952485 40.393582, -3.6952638 40.3933926, -3.6956348 40.3934363, -3.6957113 40.3937014))",Glorieta de San Víctor,park_1119,40.39356056703347,-3.6954751597987023,park,0.0
"POLYGON ((-3.6987059 40.457861, -3.6987281 40.4575853, -3.6979032 40.457388, -3.6977969 40.4576017, -3.6977069 40.4577826, -3.6978049 40.4578503, -3.698154 40.4578757, -3.6987059 40.457861))",Plaza de San Germán,park_1120,40.457673783897604,-3.6982152154055137,park,0.0
"POLYGON ((-3.6711423 40.4356145, -3.6712097 40.4356632, -3.6712639 40.4357023, -3.671287 40.435719, -3.6713388 40.4357564, -3.6713359 40.4357902, -3.6712802 40.4358352, -3.6712485 40.4358609, -3.6711279 40.4359585, -3.6711065 40.4359758, -3.671052 40.4359747, -3.6708627 40.435836, -3.6709574 40.435761, -3.6710388 40.4356965, -3.6711423 40.4356145))",Jardín de Aurora Auñón,park_1126,40.435803845812416,-3.6711104362045535,park,0.0
"POLYGON ((-3.6107521 40.4451002, -3.6108388 40.4453341, -3.6109883 40.445296, -3.6110689 40.4452755, -3.6111624 40.4452517, -3.6111209 40.4451818, -3.6110604 40.4450223, -3.6110516 40.4450242, -3.6109169 40.4450539, -3.6109297 40.4451018, -3.6107521 40.4451002))",Plaza de la Villa de Canillejas,park_1130,40.445182487748326,-3.610955689085782,park,0.0
"POLYGON ((-3.6109533 40.4460498, -3.6111845 40.4464491, -3.6111643 40.4464833, -3.6111085 40.4464833, -3.6107748 40.4461242, -3.6109533 40.4460498))",Plaza de los Gobelinos,park_1131,40.446254930553884,-3.6109890618020617,park,0.0
"POLYGON ((-3.6120189 40.4447297, -3.6121186 40.444885, -3.6121399 40.4449212, -3.6121109 40.4449308, -3.6119705 40.4449774, -3.6118369 40.4450216, -3.6116686 40.4450774, -3.611757 40.445238, -3.6117781 40.4452763, -3.611757 40.4452824, -3.6116075 40.4453305, -3.6114555 40.4453869, -3.6113291 40.4452195, -3.611571 40.4451379, -3.6114906 40.4449998, -3.6120189 40.4447297))",Plaza del Párroco Luis Calleja,park_1132,40.445055785041056,-3.61171887110116,park,0.0
"POLYGON ((-3.7139412 40.3710581, -3.712623 40.3710547, -3.7126211 40.3715016, -3.7139386 40.371505, -3.7139388 40.3714439, -3.71394 40.3713384, -3.7139412 40.3710581))",Plaza de Munguía,park_1136,40.371279826980626,-3.71328105404632,park,0.0
"POLYGON ((-3.7143598 40.370613, -3.7143618 40.3702506, -3.7143654 40.3701606, -3.7138563 40.370155, -3.7138483 40.3703575, -3.7138478 40.3706097, -3.7143598 40.370613))",Plazuela de Mari Luz,park_1137,40.37038484600166,-3.714105426341313,park,0.0
"POLYGON ((-3.630002 40.4250199, -3.6302396 40.425348, -3.6302513 40.4253647, -3.6304971 40.4257017, -3.6297764 40.4260087, -3.6297428 40.4260153, -3.6297146 40.4260104, -3.6296962 40.4260038, -3.6296745 40.4259881, -3.629257 40.4254111, -3.6292451 40.425393, -3.6292451 40.4253731, -3.6292495 40.4253575, -3.6292636 40.425341, -3.630002 40.4250199))",Jardín de los Combatientes de La Nueve,park_1139,40.425528948648186,-3.629858533774649,park,0.0
"POLYGON ((-3.7122048 40.3712174, -3.712193 40.3700262, -3.7118085 40.3700216, -3.7118185 40.3706125, -3.7108987 40.3706202, -3.7109038 40.3712003, -3.7118251 40.371187, -3.7117986 40.3727715, -3.7119494 40.3727728, -3.7119544 40.3724799, -3.7121433 40.3724849, -3.7121532 40.3723044, -3.7119975 40.3721958, -3.7120008 40.3713448, -3.7122048 40.3712174))",Parque de Orcasitas,park_1140,40.37107630136437,-3.7117256487190295,park,0.0
"POLYGON ((-3.6430277 40.472538, -3.6430387 40.4725503, -3.643091 40.4726087, -3.6431994 40.4727299, -3.643545 40.4727722, -3.6435573 40.4727836, -3.6434666 40.4732033, -3.6429731 40.47311, -3.6429394 40.473087, -3.6429543 40.4725999, -3.6430277 40.472538))",Plaza de Chabuca Granda,park_1143,40.47291378359165,-3.6432166787527365,park,0.0
"POLYGON ((-3.7321747 40.3771895, -3.7319557 40.3774098, -3.7317899 40.3773141, -3.7316433 40.3772277, -3.7314791 40.3771324, -3.7313188 40.37704, -3.7311486 40.3769434, -3.7310949 40.376913, -3.731314 40.3766928, -3.7321747 40.3771895))",Plaza de La Rendición de Breda,park_1144,40.377051045175826,-3.7316355186305925,park,0.0
"POLYGON ((-3.7315772 40.3764406, -3.7324943 40.3769735, -3.7326895 40.3767786, -3.7317723 40.3762457, -3.7315772 40.3764406))",Plaza de Las Hilanderas,park_1145,40.37660960725017,-3.7321333405257193,park,0.0
"POLYGON ((-3.7303741 40.3772403, -3.7305339 40.3773356, -3.7306973 40.3774318, -3.7308652 40.3775285, -3.731014 40.377616, -3.7311805 40.3777088, -3.7313445 40.3778036, -3.7315082 40.3778995, -3.7317257 40.3776817, -3.7305946 40.3770614, -3.7303741 40.3772403))",Plaza de Las Meninas,park_1146,40.37747721694038,-3.731059528819529,park,0.0
"POLYGON ((-3.6091176 40.3844571, -3.6086714 40.3847116, -3.6079731 40.3840251, -3.6081033 40.3839495, -3.6077008 40.3835546, -3.6075014 40.3836704, -3.6074523 40.3836213, -3.6074852 40.3836009, -3.6074829 40.3835757, -3.6077703 40.3834228, -3.6078651 40.3835128, -3.607888 40.3835365, -3.6080936 40.3834181, -3.6091176 40.3844571))",Plaza de Hacienda,park_1148,40.384056993803426,-3.6083816415097183,park,0.0
"POLYGON ((-3.7432373 40.382462, -3.7430602 40.3829326, -3.7423586 40.382812, -3.7432373 40.382462))",Plaza de la Palmera,park_1150,40.38273553333334,-3.742885366666667,park,0.0
"POLYGON ((-3.7194485 40.4636484, -3.7194433 40.4639107, -3.7194203 40.4639224, -3.719403 40.4642127, -3.7194241 40.4642361, -3.7194242 40.4645606, -3.7194561 40.4645909, -3.7195265 40.4645131, -3.7196327 40.464402, -3.7197252 40.4642855, -3.7197801 40.46421, -3.719816 40.4641504, -3.7198585 40.4640675, -3.719913 40.4639038, -3.7199395 40.4638038, -3.7199515 40.4636956, -3.7199687 40.4635895, -3.7199799 40.4634344, -3.7199171 40.4629599, -3.719799 40.4627461, -3.7194598 40.4623788, -3.7193765 40.462418, -3.7196058 40.4628165, -3.719642 40.4636249, -3.7195862 40.4636431, -3.7195517 40.4636512, -3.7194485 40.4636484))",Parque de Blas de Otero,park_1163,40.46356064201615,-3.719690041900607,park,0.0
"POLYGON ((-3.668096 40.4595319, -3.6680251 40.4602458, -3.6673541 40.4602253, -3.667925 40.459546, -3.6680162 40.4595048, -3.668066 40.4595103, -3.668096 40.4595319))",Jardín de Miguel Ángel Blanco,park_1164,40.459953311298854,-3.6678211776445435,park,0.0
"POLYGON ((-3.7391225 40.407916, -3.7391947 40.4077453, -3.7389602 40.4077055, -3.7388769 40.4078558, -3.7391225 40.407916))",Plaza de Mariano Lanuza,park_1165,40.40780713846604,-3.7390401083754825,park,0.0
"POLYGON ((-3.6920994 40.3745148, -3.6923637 40.3744954, -3.6923887 40.3746925, -3.6921244 40.3747119, -3.6920994 40.3745148))",Plaza de la Torre del Oro,park_1167,40.37460365,-3.6922440499999998,park,0.0
"POLYGON ((-3.7277166 40.4107856, -3.727254 40.410842, -3.7271429 40.4107695, -3.7275483 40.4104173, -3.7276562 40.4104907, -3.7276806 40.4106043, -3.7276017 40.4106153, -3.7274726 40.4106322, -3.7274958 40.4107347, -3.7276879 40.4107095, -3.7277001 40.4107081, -3.7277166 40.4107856))",Plaza de Puente Genil,park_1169,40.41066838981706,-3.7274505974117074,park,0.0
"POLYGON ((-3.7481939 40.4018944, -3.7484558 40.4018263, -3.7483535 40.4016032, -3.7480934 40.4016685, -3.7481939 40.4018944))",Plaza de Remondo,park_1172,40.40174834888207,-3.74827403570887,park,0.0
"POLYGON ((-3.6573919 40.4504346, -3.6574881 40.4502979, -3.6575692 40.4501826, -3.6572225 40.4500414, -3.657071 40.4502568, -3.6571758 40.4502995, -3.65715 40.4503361, -3.6572489 40.4503764, -3.6573919 40.4504346))",Plaza Valvanera,park_1178,40.4502353268446,-3.6573162478236756,park,0.0
"POLYGON ((-3.7135045 40.4610896, -3.7136431 40.4611266, -3.7140377 40.4611516, -3.7140916 40.4609777, -3.7135711 40.4608819, -3.7135045 40.4610896))",Plaza de los Ángeles Custodios,park_1180,40.46102903204236,-3.713790100977462,park,0.0
"POLYGON ((-3.6486489 40.3872829, -3.6471424 40.3866906, -3.647658 40.3860044, -3.6479922 40.3855596, -3.6481569 40.3856365, -3.6481589 40.3856376, -3.6483599 40.3857282, -3.648442 40.3860328, -3.6484916 40.3860528, -3.6486066 40.3860141, -3.6488845 40.3859432, -3.6489011 40.385922, -3.6493754 40.3861529, -3.6494355 40.3861607, -3.6492578 40.3863852, -3.6492666 40.3864091, -3.6492331 40.3864164, -3.6492397 40.3864389, -3.649211 40.3864449, -3.6492212 40.3864752, -3.6491764 40.386484, -3.6491979 40.3865262, -3.6491517 40.3865333, -3.6491286 40.3865591, -3.6487589 40.3866483, -3.6486742 40.3867488, -3.6488383 40.3872849, -3.6486489 40.3872829))",Plaza de la Constitución,park_1198,40.38643595593183,-3.6482576002951705,park,0.0
